timestamp,load
2022-01-03 06:35:00,5216.41
2022-01-03 06:40:00,5256.27
2022-01-03 06:45:00,5255.25
2022-01-03 06:50:00,5293.6
2022-01-03 06:55:00,5288.46
2022-01-03 07:00:00,5236.38
2022-01-03 07:05:00,5228.25
2022-01-03 07:10:00,5218.66
2022-01-03 07:15:00,5227.81
2022-01-03 07:20:00,5164.15
2022-01-03 07:25:00,5094.88
2022-01-03 07:30:00,5057.88
2022-01-03 07:35:00,5026.59
2022-01-03 07:40:00,5078.36
2022-01-03 07:45:00,5111.46
2022-01-03 07:50:00,5056.23
2022-01-03 07:55:00,5006.75
2022-01-03 08:00:00,5041.85
2022-01-03 08:05:00,5045.67
2022-01-03 08:10:00,5062.81
2022-01-03 08:15:00,4994.38
2022-01-03 08:20:00,5008.24
2022-01-03 08:25:00,4966.48
2022-01-03 08:30:00,4957.0
2022-01-03 08:35:00,4982.29
2022-01-03 08:40:00,4939.47
2022-01-03 08:45:00,4951.02
2022-01-03 08:50:00,4900.73
2022-01-03 08:55:00,4831.92
2022-01-03 09:00:00,4838.26
2022-01-03 09:05:00,4806.33
2022-01-03 09:10:00,4788.44
2022-01-03 09:15:00,4820.78
2022-01-03 09:20:00,4846.12
2022-01-03 09:25:00,4827.68
2022-01-03 09:30:00,4866.97
2022-01-03 09:35:00,4892.62
2022-01-03 09:40:00,4862.41
2022-01-03 09:45:00,4850.22
2022-01-03 09:50:00,4822.1
2022-01-03 09:55:00,4863.16
2022-01-03 10:00:00,4875.56
2022-01-03 10:05:00,4906.97
2022-01-03 10:10:00,5001.1
2022-01-03 10:15:00,4942.82
2022-01-03 10:20:00,4914.29
2022-01-03 10:25:00,4888.9
2022-01-03 10:30:00,4930.76
2022-01-03 10:35:00,4981.27
2022-01-03 10:40:00,4969.37
2022-01-03 10:45:00,4964.8
2022-01-03 10:50:00,4996.78
2022-01-03 10:55:00,5067.5
2022-01-03 11:00:00,5106.12
2022-01-03 11:05:00,5094.52
2022-01-03 11:10:00,5142.12
2022-01-03 11:15:00,5196.64
2022-01-03 11:20:00,5334.23
2022-01-03 11:25:00,5293.1
2022-01-03 11:30:00,5306.16
2022-01-03 11:35:00,5412.61
2022-01-03 11:40:00,5394.7
2022-01-03 11:45:00,5392.86
2022-01-03 11:50:00,5404.24
2022-01-03 11:55:00,5367.98
2022-01-03 12:00:00,5426.35
2022-01-03 12:05:00,5486.57
2022-01-03 12:10:00,5482.84
2022-01-03 12:15:00,5550.33
2022-01-03 12:20:00,5593.95
2022-01-03 12:25:00,5638.59
2022-01-03 12:30:00,5726.81
2022-01-03 12:35:00,5711.21
2022-01-03 12:40:00,5798.2
2022-01-03 12:45:00,5827.87
2022-01-03 12:50:00,5831.56
2022-01-03 12:55:00,5856.66
2022-01-03 13:00:00,5838.86
2022-01-03 13:05:00,5855.63
2022-01-03 13:10:00,5896.81
2022-01-03 13:15:00,5912.9
2022-01-03 13:20:00,5958.54
2022-01-03 13:25:00,6006.32
2022-01-03 13:30:00,6020.63
2022-01-03 13:35:00,6010.13
2022-01-03 13:40:00,5958.97
2022-01-03 13:45:00,5955.34
2022-01-03 13:50:00,5937.98
2022-01-03 13:55:00,5937.4
2022-01-03 14:00:00,5933.3
2022-01-03 14:05:00,5969.69
2022-01-03 14:10:00,5954.63
2022-01-03 14:15:00,5906.09
2022-01-03 14:20:00,5872.15
2022-01-03 14:25:00,5916.05
2022-01-03 14:30:00,5888.79
2022-01-03 14:35:00,5993.04
2022-01-03 14:40:00,5951.49
2022-01-03 14:45:00,6076.05
2022-01-03 14:50:00,6060.08
2022-01-03 14:55:00,6165.57
2022-01-03 15:00:00,6100.26
2022-01-03 15:05:00,6119.44
2022-01-03 15:10:00,6159.66
2022-01-03 15:15:00,6231.13
2022-01-03 15:20:00,6256.37
2022-01-03 15:25:00,6336.12
2022-01-03 15:30:00,6325.38
2022-01-03 15:35:00,6374.1
2022-01-03 15:40:00,6452.85
2022-01-03 15:45:00,6484.63
2022-01-03 15:50:00,6523.26
2022-01-03 15:55:00,6522.77
2022-01-03 16:00:00,6655.31
2022-01-03 16:05:00,6605.03
2022-01-03 16:10:00,6656.67
2022-01-03 16:15:00,6655.54
2022-01-03 16:20:00,6690.77
2022-01-03 16:25:00,6758.89
2022-01-03 16:30:00,6850.66
2022-01-03 16:35:00,6970.62
2022-01-03 16:40:00,7069.84
